curr_id,contract,sex,car,income,credit,income_type,education,family_status,house,start_day,organization
105289,Cash loans,F,Y,112500,755190,Working,Incomplete higher,Married,With parents,THURSDAY,Transport: type 2
105290,Cash loans,F,N,135000,182448,Working,Higher education,Married,House / apartment,TUESDAY,Business Entity Type 3
105291,Cash loans,F,N,99000,528633,Commercial associate,Higher education,Widow,House / apartment,FRIDAY,Business Entity Type 3
105293,Cash loans,F,N,90000,700830,Working,Secondary / secondary special,Civil marriage,House / apartment,TUESDAY,Telecom
105294,Cash loans,F,N,157500,808650,Working,Secondary / secondary special,Married,House / apartment,FRIDAY,Business Entity Type 3
105295,Cash loans,F,N,90000,835605,Working,Secondary / secondary special,Married,House / apartment,FRIDAY,Trade: type 7
105296,Cash loans,M,N,112500,161730,Working,Secondary / secondary special,Married,House / apartment,SATURDAY,Self-employed
105298,Cash loans,F,Y,99000,225000,Working,Secondary / secondary special,Married,House / apartment,THURSDAY,Other
105299,Cash loans,F,N,157500,584766,Working,Secondary / secondary special,Widow,House / apartment,SATURDAY,Medicine
105300,Cash loans,F,N,135000,450000,State servant,Secondary / secondary special,Married,Municipal apartment,THURSDAY,Transport: type 2
105301,Cash loans,F,N,270000,900000,Working,Secondary / secondary special,Separated,House / apartment,FRIDAY,Housing
105302,Revolving loans,M,Y,202500,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,SATURDAY,Business Entity Type 3
105303,Revolving loans,M,Y,193500,585000,Working,Higher education,Married,House / apartment,FRIDAY,Police
105304,Cash loans,F,N,225000,453514.5,Working,Higher education,Single / not married,With parents,MONDAY,Business Entity Type 3
105305,Cash loans,F,N,135000,1005120,Working,Secondary / secondary special,Married,Office apartment,SATURDAY,Kindergarten
105306,Cash loans,M,Y,202500,877500,Commercial associate,Secondary / secondary special,Married,House / apartment,FRIDAY,Business Entity Type 3
105307,Cash loans,F,N,225000,904500,Working,Secondary / secondary special,Separated,House / apartment,SATURDAY,Business Entity Type 3
105308,Cash loans,M,N,112500,634482,Working,Secondary / secondary special,Married,House / apartment,SUNDAY,Construction
105309,Cash loans,F,Y,135000,450000,Working,Higher education,Married,House / apartment,SUNDAY,Business Entity Type 3
105310,Cash loans,F,N,67500,428854.5,State servant,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Business Entity Type 3
105311,Cash loans,M,N,450000,450000,Working,Secondary / secondary special,Civil marriage,Municipal apartment,SATURDAY,Medicine
105312,Cash loans,F,Y,135000,1113840,Working,Higher education,Married,House / apartment,SUNDAY,Self-employed
105313,Cash loans,F,N,135000,1056447,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Other
105314,Cash loans,F,N,112500,314055,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Business Entity Type 3
105315,Cash loans,M,Y,405000,589045.5,Commercial associate,Higher education,Single / not married,House / apartment,WEDNESDAY,Industry: type 9
105316,Cash loans,M,N,157500,284400,Working,Secondary / secondary special,Married,House / apartment,SATURDAY,Business Entity Type 3
105317,Cash loans,F,N,315000,640080,Working,Higher education,Civil marriage,House / apartment,FRIDAY,Business Entity Type 2
105318,Cash loans,M,Y,112500,1288350,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Emergency
105319,Cash loans,F,N,84150,265536,Pensioner,Secondary / secondary special,Married,House / apartment,TUESDAY,XNA
105320,Cash loans,F,N,171000,765000,Working,Higher education,Separated,House / apartment,WEDNESDAY,Bank
105321,Cash loans,F,N,67500,312768,Pensioner,Secondary / secondary special,Widow,House / apartment,WEDNESDAY,XNA
105322,Revolving loans,F,N,67500,180000,Working,Higher education,Civil marriage,House / apartment,WEDNESDAY,Kindergarten
105323,Cash loans,F,Y,157500,945000,Commercial associate,Secondary / secondary special,Married,House / apartment,THURSDAY,Business Entity Type 3
105324,Cash loans,F,N,135000,364896,Working,Secondary / secondary special,Married,Municipal apartment,THURSDAY,Business Entity Type 3
105325,Cash loans,M,Y,247500,1006920,Commercial associate,Higher education,Married,House / apartment,SATURDAY,Self-employed
105326,Cash loans,F,Y,157500,544500,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Services
105327,Revolving loans,F,N,135000,405000,Working,Secondary / secondary special,Single / not married,House / apartment,THURSDAY,Self-employed
105328,Revolving loans,F,N,157500,315000,State servant,Secondary / secondary special,Married,House / apartment,FRIDAY,Medicine
105329,Revolving loans,F,N,207000,585000,State servant,Higher education,Widow,House / apartment,MONDAY,Government
105330,Cash loans,F,N,171000,814041,Pensioner,Secondary / secondary special,Widow,House / apartment,FRIDAY,XNA
105331,Cash loans,F,N,81000,512064,Working,Secondary / secondary special,Civil marriage,House / apartment,THURSDAY,Medicine
105334,Cash loans,M,N,99000,291384,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,THURSDAY,XNA
105335,Cash loans,F,N,135000,651600,Working,Higher education,Civil marriage,House / apartment,MONDAY,Business Entity Type 3
105336,Cash loans,F,N,90000,417024,State servant,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Postal
105337,Cash loans,F,N,202500,675000,Working,Secondary / secondary special,Civil marriage,House / apartment,FRIDAY,School
105338,Cash loans,F,N,270000,817560,State servant,Secondary / secondary special,Married,House / apartment,SATURDAY,Kindergarten
105339,Cash loans,F,N,142200,1125000,Pensioner,Secondary / secondary special,Married,House / apartment,THURSDAY,XNA
105340,Cash loans,F,N,193500,975771,Pensioner,Secondary / secondary special,Married,House / apartment,SUNDAY,XNA
105341,Cash loans,F,Y,225000,825588,Commercial associate,Higher education,Separated,House / apartment,THURSDAY,Medicine
105342,Cash loans,M,N,135000,544491,Commercial associate,Secondary / secondary special,Married,House / apartment,FRIDAY,Business Entity Type 2
105346,Cash loans,F,Y,202500,239850,Working,Secondary / secondary special,Married,House / apartment,THURSDAY,Self-employed
105347,Revolving loans,F,N,76500,247500,Working,Secondary / secondary special,Married,House / apartment,FRIDAY,Self-employed
105348,Cash loans,M,N,157500,408780,State servant,Secondary / secondary special,Single / not married,House / apartment,SATURDAY,Trade: type 7
105349,Cash loans,M,N,135000,66222,Working,Higher education,Single / not married,House / apartment,SATURDAY,Business Entity Type 3
105350,Cash loans,M,Y,270000,1333179,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Industry: type 1
105351,Cash loans,M,N,180000,450000,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Business Entity Type 3
105352,Cash loans,M,N,85500,521280,Working,Secondary / secondary special,Married,House / apartment,FRIDAY,Other
105353,Cash loans,M,N,202500,364896,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,WEDNESDAY,Self-employed
105354,Cash loans,F,N,45000,71955,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Industry: type 3
105355,Cash loans,M,Y,112500,76410,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Construction
105356,Cash loans,F,N,135000,808650,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,WEDNESDAY,Business Entity Type 3
105358,Revolving loans,F,N,112500,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,TUESDAY,Government
105360,Cash loans,F,N,157500,509602.5,Pensioner,Secondary / secondary special,Married,House / apartment,THURSDAY,XNA
105361,Cash loans,F,Y,202500,900000,Commercial associate,Higher education,Widow,With parents,FRIDAY,Other
105362,Cash loans,F,Y,90000,152820,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Other
105363,Cash loans,F,Y,112500,450000,Working,Secondary / secondary special,Civil marriage,House / apartment,MONDAY,Self-employed
105364,Cash loans,F,N,135000,284400,Working,Secondary / secondary special,Separated,House / apartment,THURSDAY,Business Entity Type 3
105365,Cash loans,M,Y,157500,269550,Commercial associate,Secondary / secondary special,Married,House / apartment,THURSDAY,Business Entity Type 3
105368,Cash loans,F,N,135000,338832,Pensioner,Incomplete higher,Married,House / apartment,MONDAY,XNA
105369,Revolving loans,F,N,247500,405000,Working,Higher education,Separated,House / apartment,FRIDAY,Security Ministries
105371,Cash loans,F,Y,117000,894766.5,Working,Higher education,Married,House / apartment,FRIDAY,Kindergarten
105372,Cash loans,F,N,90000,330048,Working,Secondary / secondary special,Married,Office apartment,MONDAY,Other
105373,Cash loans,F,N,157500,1078200,Working,Secondary / secondary special,Single / not married,House / apartment,SATURDAY,Transport: type 4
105374,Cash loans,M,N,270000,1096020,Working,Incomplete higher,Married,House / apartment,FRIDAY,Industry: type 11
105375,Cash loans,M,N,180000,755190,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Transport: type 4
105376,Cash loans,F,N,162000,607500,Pensioner,Secondary / secondary special,Married,House / apartment,FRIDAY,XNA
105378,Cash loans,M,Y,135000,391090.5,Working,Secondary / secondary special,Single / not married,House / apartment,SATURDAY,Government
105379,Cash loans,F,N,189000,896647.5,Working,Secondary / secondary special,Married,With parents,THURSDAY,Industry: type 11
105380,Cash loans,M,N,180000,904500,Working,Secondary / secondary special,Married,House / apartment,THURSDAY,Business Entity Type 3
105381,Cash loans,F,N,36000,123993,Pensioner,Secondary / secondary special,Married,House / apartment,MONDAY,XNA
105382,Revolving loans,M,Y,112500,270000,Commercial associate,Incomplete higher,Single / not married,House / apartment,MONDAY,Telecom
105383,Cash loans,F,N,202500,454500,Working,Secondary / secondary special,Single / not married,With parents,TUESDAY,Business Entity Type 3
105384,Revolving loans,F,Y,1350000,405000,Commercial associate,Higher education,Married,House / apartment,TUESDAY,Business Entity Type 3
105385,Cash loans,F,N,135000,296280,Working,Secondary / secondary special,Single / not married,House / apartment,SATURDAY,School
105386,Cash loans,M,Y,225000,149256,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,SATURDAY,Business Entity Type 2
105387,Cash loans,F,N,27000,112500,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Security
105388,Cash loans,F,N,112500,592560,Pensioner,Secondary / secondary special,Widow,House / apartment,TUESDAY,XNA
105389,Revolving loans,F,N,247500,157500,State servant,Secondary / secondary special,Married,House / apartment,THURSDAY,Medicine
105391,Cash loans,F,N,135000,528633,Commercial associate,Secondary / secondary special,Separated,House / apartment,THURSDAY,Agriculture
105392,Cash loans,M,Y,193500,545040,Pensioner,Lower secondary,Married,House / apartment,TUESDAY,XNA
105393,Cash loans,M,N,180000,254700,Working,Secondary / secondary special,Married,With parents,FRIDAY,Business Entity Type 1
105394,Cash loans,M,N,108000,284391,Commercial associate,Secondary / secondary special,Married,House / apartment,THURSDAY,Business Entity Type 3
105395,Cash loans,M,Y,112500,454500,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Industry: type 9
105396,Cash loans,F,Y,180000,675000,Commercial associate,Secondary / secondary special,Separated,House / apartment,TUESDAY,School
105397,Cash loans,F,Y,180000,512064,Working,Secondary / secondary special,Single / not married,Rented apartment,SATURDAY,Housing
105398,Cash loans,F,Y,135000,497520,Working,Secondary / secondary special,Single / not married,House / apartment,WEDNESDAY,Self-employed
105400,Cash loans,M,Y,292500,250272,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Industry: type 9
105401,Cash loans,F,Y,270000,503266.5,Commercial associate,Higher education,Single / not married,House / apartment,TUESDAY,Business Entity Type 3
105402,Cash loans,F,N,67500,545040,Working,Secondary / secondary special,Widow,House / apartment,WEDNESDAY,Government
105405,Cash loans,F,Y,166500,677664,State servant,Higher education,Married,House / apartment,FRIDAY,Transport: type 2
105406,Cash loans,M,N,135000,450000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,FRIDAY,XNA
105407,Cash loans,F,N,126000,284400,Working,Higher education,Married,House / apartment,FRIDAY,Transport: type 2
105408,Cash loans,F,N,121500,807984,Working,Lower secondary,Married,House / apartment,THURSDAY,Business Entity Type 3
105409,Cash loans,F,N,67500,675000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,MONDAY,XNA
105410,Cash loans,F,N,157500,909697.5,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Self-employed
105411,Cash loans,F,Y,157500,1223010,Commercial associate,Secondary / secondary special,Married,House / apartment,FRIDAY,Medicine
105412,Cash loans,F,N,58500,545040,Pensioner,Secondary / secondary special,Married,House / apartment,FRIDAY,XNA
105413,Cash loans,F,Y,180000,1042560,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,WEDNESDAY,Self-employed
105415,Cash loans,M,N,315000,685386,Working,Incomplete higher,Single / not married,House / apartment,WEDNESDAY,Business Entity Type 3
105416,Cash loans,F,Y,56250,239850,Pensioner,Higher education,Single / not married,House / apartment,WEDNESDAY,XNA
105418,Revolving loans,M,Y,135000,247500,Pensioner,Secondary / secondary special,Married,House / apartment,TUESDAY,XNA
105419,Cash loans,F,Y,180000,545040,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Self-employed
